name,address,city,postal_code,latitude,longitude,stars,is_open,RestaurantsPriceRange2,RestaurantsTakeOut,RestaurantsDelivery,OutdoorSeating,categories,business_id
Jalsa Indian Fast Food,"4 McLaughlin Road S, Unit 11",Brampton,L6Y 3B2,43.6758476,-79.7686375,3,1,2,True,True,NA,"Pizza, Indian, Restaurants, Fast Food",9-yRTZGbhNwvDhxRKqZmtQ
Health Gourmet,"3278 Midland Avenue, Suite D120-D125",Toronto,M1V 4A1,43.80573,-79.288043,2,1,2,True,True,False,"Restaurants, Chinese",yYL95YmG-2lI33G9ZLseyQ
The Grille Restaurant & Bar,1596 The Queensway,Etobicoke,M8Z 1V1,43.6177085,-79.5428851,3,1,2,True,False,True,"Diners, Nightlife, American (Traditional), Bars, Barbeque, Breakfast & Brunch, Restaurants, Greek",Jnw072ogcKlp758gI_PTjQ
Royal Jasmine,"5165 Dixie Road, Unit 3",Mississauga,L4W,43.640198,-79.624775,3.5,1,2,True,False,False,"Asian Fusion, Lebanese, Restaurants, Nightlife, Hakka, Bars, Middle Eastern, Arabian, Hookah Bars, Food, Chinese",lvU7Mu7YU_2Gfw6QvsKqqw
The Stone Corner Pub,1900 Dixie Road,Pickering,L1V 6M4,43.8420392354,-79.105107314,2.5,1,2,True,False,False,"British, Restaurants, Pubs, Bars, Breakfast & Brunch, Canadian (New), Nightlife",8FBazTsP9BQJOF9BWfAXbw
Pizza Wings & More,310 Eddystone Avenue,North York,M3N 1H7,43.7478296,-79.523413,2,1,NA,NA,NA,NA,"Chicken Wings, Pizza, Restaurants",JglZ4URHYCiA97y9jhHyGQ
Swan Restaurant,892 Queen Street W,Toronto,M6J 1G3,43.6452774,-79.4149396,3.5,0,2,True,False,False,"American (Traditional), Diners, Breakfast & Brunch, Restaurants",ck-5NFpK8CQsUMD4LHaf5w
Wilbur Mexicana,552 King Street W,Toronto,M5V 1M3,43.6448775,-79.3987981,4,1,2,True,False,True,"Restaurants, Ethnic Food, Mexican, Food, Specialty Food",VRwT0pscR5vESCrAnUpNwQ
Hero Certified Burgers - Bayview & York Mills,"2540 Bayview Ave, Unit 8B",Toronto,M2L 1A9,43.747513,-79.384683,2.5,1,2,True,False,False,"Restaurants, Burgers, Vegetarian, Fast Food",ogSBjY4agU0KDQJ2LOAc0g
Dagu Rice Noodle,"1177 Central Parkway W, Ste 2",Mississauga,L5C 4P3,43.5675447107,-79.6619577706,3.5,1,2,True,True,False,"Restaurants, Noodles, Chinese",5fZ4Y1gstwWJESGum9jWUQ
Itacate,998 St. Clair Avenue W,Toronto,M6E 1A2,43.6793908547,-79.4371611625,4.5,1,2,True,False,False,"Fast Food, Mexican, Restaurants",dRjU-uxMeInyYgBb61Ap7A
Banh Mi Huy-Ky,1046 Gerrard St E,Toronto,M4M 1Z6,43.6691753,-79.3364065,3.5,1,1,True,False,False,"Vietnamese, Restaurants",O5mryZ9DrR_cQXcKGX0qmg
Cibo Wine Bar,2472 Yonge Street,Toronto,M4P 2H5,43.7113987,-79.399712,3,1,3,True,False,True,"Restaurants, Bars, Italian, Nightlife, Wine Bars",WNnkyVvBfY1vTqiqSufZQA
Mexico Lindo,200 Harwood Avenue S,Ajax,L1S 2H6,43.8485746,-79.0218167,4,1,2,True,True,False,"Mexican, Restaurants",OxSaGGTmIujsjDpDqwyGPQ
Church Street Garage,477 Church Street,Toronto,M4Y 2C6,43.6644627647,-79.3802943165,3,1,2,True,False,True,"Canadian (New), Food, Restaurants, Beer, Wine & Spirits, Nightlife, Bars",qPkyjuQyKMrHkbs2pGg7PQ
UmJi,3113 Sheppard Avenue E,Toronto,M1T 3J7,43.7766273,-79.3171808,3,0,2,True,False,False,"Barbeque, Buffets, Restaurants, Korean",FgdglZsn9jkkiuTIPOgaOw
Pearl Diver,100 Adelaide Street E,Toronto,M5C 1K9,43.6515394,-79.37376,4,1,2,True,False,False,"Seafood, Restaurants, Irish, Breakfast & Brunch, Comfort Food, Chinese, Steakhouses",trKyIRyjKqVSZmcU0AnICQ
Library Bar,"The Fairmont Royal York, 100 Front Street W",Toronto,M5J 1E3,43.646075,-79.381821,4,1,3,False,False,False,"Bars, Nightlife, Diners, Lounges, American (New), Restaurants, Canadian (New)",w5-llUi5t59YZRI_dOSi0w
Pot Rice & Rolls House,633 Silver Star Boulevard,Toronto,M1V 5N1,43.821683,-79.29828,3,1,NA,True,True,NA,"Food Court, Restaurants, Chinese",QMdMW38abUEoewUe1jvxRA
Stouffville Country Ribfest,Memorial Park,Whitchurch-Stouffville,L4A,43.9705861,-79.2442842,4,1,NA,NA,NA,NA,"Local Flavor, Festivals, Restaurants, Barbeque, Arts & Entertainment",iS5Kkkc5crl_A_OEKmjBgw
Hot Pot Garden,"668 Silver Star Boulevard, Unit 203",Toronto,M1V 5N1,43.8228248,-79.3010002,3,0,NA,NA,NA,NA,"Hot Pot, Restaurants, Chinese",VopuT3hjU8_OobE-ROt9HQ
What A Bagel,"1 Rossland Road E, Unit F1.4",Ajax,L1Z 0T4,43.8787194011,-79.0247792265,4.5,1,1,True,False,False,"Bakeries, Bagels, Food, Restaurants, Breakfast & Brunch",Y_TXOBZxfUjPYoQuEF2aAA
Just Japan,3226 Lake Shore Boulevard W,Etobicoke,M8V 1K8,43.5972743509,-79.5214237004,3.5,1,2,True,False,False,"Restaurants, Japanese, Sushi Bars",_RKMDI9M7xCfo53iE7KPxQ
Paganelli's,106 Front St E,Toronto,M5A 1E1,43.6498422,-79.3703654,3.5,0,3,True,False,True,"Italian, Pizza, Food, Restaurants, Desserts",kpZ2vPjkHfee4pCLC05tfg
Fushimi,491 Church Street,Toronto,M4Y 2C6,43.6651873,-79.3805874,3.5,1,2,True,False,False,"Japanese, Food, Restaurants, Sushi Bars",r49iBfbnfoK7yt4rdsL_7g
Tekka Sushi,107 Parkway Forest Drive,North York,M2J 1L8,43.7739602843,-79.3402147293,2.5,0,2,True,True,False,"Japanese, Restaurants, Sushi Bars",fWqnklp-0bzpMNVVsfV90g
The Cove,735 Davis Drive,Newmarket,L3Y 2R2,44.0626463,-79.4473052,3,0,1,True,False,False,"Restaurants, Fish & Chips, Burgers, Chicken Wings, British, Seafood",fz761yppFtnixsNTmCOULw
Tandoori Mezban,"101 Dundas Street E, Suite 99",Mississauga,L5A 1W7,43.582646,-79.6136875,3.5,0,1,True,False,False,"Pakistani, Halal, Restaurants, Indian",iSRVQRoDNgf3IFuMn9r0_g
Los Arrieros,276 Jane Street,Toronto,M6S 3Z2,43.6558099,-79.4873751,4,1,2,True,False,False,"Restaurants, Latin American, Colombian",Dje1VOaJy10XVz4UIZXjLw
Schmaltz Appetizing,414 Dupont Street,Toronto,M5R 1V9,43.6738449,-79.4117249,4,1,2,True,False,True,"Restaurants, Delis",A-QlS6_vpJI_Yi67AyNJLw
Nino D'aversa Bakery,"3120 Rutherford Road, Unit 22",Vaughan,L4K 0B2,43.8317418,-79.5346466,3,0,2,True,False,False,"Italian, Bakeries, Food, Restaurants",C2HKdN-Ft1JJY2xDj-3gxw
Port Credit Social House,Port Street E,Mississauga,L5G 4N1,43.5523927,-79.5829879,4,1,1,NA,NA,True,"Nightlife, Diners, Pubs, Bars, Sandwiches, Restaurants, Burgers",oxq2jHZ4q5vbzYtBze01Zg
Mastroroberto Trattoria,"7887 Weston Road, Unit 7",Woodbridge,L4L 1A6,43.7922411,-79.5472603,3.5,1,3,True,True,False,"Restaurants, Italian",220Z1EQZwj9IsUhT9SdLiQ
Bar-Be-Que Hut,1455 Gerrard Street E,Toronto,M4L 1Z9,43.6722484,-79.3212267,3,0,1,True,NA,False,"Restaurants, Pakistani, Middle Eastern, Barbeque, Indian",sLEIfWO9OEmVkIJ99oVP2w
Teppan House,8750 Jane St,Vaughan,L4K 2M9,43.8184036,-79.5311006,3,0,NA,NA,NA,NA,"Restaurants, Japanese",wqD0r2JIDOhTE8BVaMbggw
East Dragon Korean Cuisine,3030 Don Mills Road,Toronto,M2J,43.7860483441,-79.3521293755,2,0,1,True,True,False,"Food, Restaurants, Korean",XiEtWh17z-_hZQSxwOe-zw
Chawla's,7916 Hurontario Street,Brampton,L6Y 0C7,43.663263,-79.731724,3.5,1,2,True,False,False,"Restaurants, Indian",VuW81oFt6-X9-vMYFYJY6Q
Singapore Garden Chinese Restaurant,226 Queen Street E,Brampton,L6V 1B8,43.6954676,-79.7506338,3,1,2,True,True,False,"Restaurants, Chinese",gopA-Q9KWwC8BLIRDhusgg
Grey Tiger,1190 Bloor Street W,Toronto,M6H 1N2,43.6594557,-79.4378984,3.5,1,2,True,False,False,"Cafes, Restaurants, Vegan, Nightlife, Bars, Cocktail Bars",bxcVRvqq37Z_8J0tnL78rA
Tokyo Smoke,668 Queen Street W,Toronto,M6J 1E5,43.6467528324,-79.4072012231,4,1,NA,NA,NA,NA,"Restaurants, Cafes",ND4HKwyHKm56DoIgi1ItRw
Colette Grand Cafe,550 Wellington Street W,Toronto,M5V 2V5,43.642845199999996,-79.4016711,3.5,0,3,False,False,True,"Coffee & Tea, Food, Cafes, Restaurants, Event Planning & Services, Venues & Event Spaces, French",MdjIl105vqCYUGKFSUVytA
TBG Garden Cafe,755 Lawrence Avenue E,Toronto,M3C 1P2,43.734198,-79.3580817,2,1,1,True,False,True,"Cafes, Food, Restaurants, Coffee & Tea",8aoZuNwB2w0YmI887kky9g
Empire by bullet,1027 Queen Street E,Toronto,M4M 1K3,43.6615928,-79.3367421,3.5,1,3,NA,NA,False,"Fashion, Shopping, Restaurants, Home & Garden, Food, Home Decor, British, Specialty Food",EXXz3TFM_KvYsifHYQrGcw
Chorizo Fresh Mex,950 Southdown Rd,Mississauga,L5J 2Y6,43.5084547,-79.6322049,3.5,1,1,True,False,False,"Mexican, Food, Specialty Food, Restaurants",YKGTLE-Q9nQl7M1NwLvFZg
Quiznos,4922 Yonge Street,North York,M2N 5N5,43.7643508,-79.4120227,2.5,0,1,True,False,True,"Fast Food, Sandwiches, Restaurants",Nq7ZKW2MUjAJrZQ2cpIOWQ
Dancing Noodle,"3235 Highway 7, Unit 17",Markham,L3R 3P3,43.8504197131,-79.350541234,3,1,NA,True,False,NA,"Restaurants, Chinese",5FiGEq_jG3Kd9Fh_A4UdYg
Original Congee,"5651 Steeles Avenue E, Unit 28",Toronto,M1V 5P6,43.8317345692,-79.2653150484,3.5,0,1,True,False,False,"Chinese, Restaurants, Noodles, Fast Food",6JMrdDVIoQGQaHlfWFRoyA
The Famous Indian Cuisine,1410 Gerrard Street E,Toronto,M4L 1Z4,43.6721178034,-79.3232195824,4,1,2,True,True,False,"Indian, Pakistani, Middle Eastern, Restaurants",UXEqtEXs92COE3UiaSx4oA
Hibiki Japanese Cuisine,"4450 Highway 7 E, Unit 3",Markham,L3R 1M2,43.8613977,-79.3116318,3.5,1,2,True,False,False,"Restaurants, Japanese, Sushi Bars, Cafes",6i_EXDHikHWhhDipzMt8rw
Tim Hortons,370 Steeles Avenue W,Vaughan,L4J 6X1,43.7956757298,-79.4334006277,1.5,1,1,True,False,False,"Bakeries, Coffee & Tea, Food, Restaurants, Cafes",uovoaLJV99NdPRgv43sLFQ
Jesse Jr Restaurant,4415 Sheppard Ave E,Scarborough,M1S 1V1,43.7871139,-79.2687679,2.5,1,1,True,False,False,"Restaurants, Filipino",pxQOuyAVqLd4E04bTY7zUg
Wild Wing,"7070 Saint Barbara Boulevard, Unit 52 & 54",Mississauga,L5W 0E6,43.6394091502,-79.7158889997,2.5,1,2,True,False,True,"Restaurants, American (Traditional), Chicken Wings, Bars, Sports Bars, Nightlife",qnpvw-uQyRn9nlClWFK9aA
Oyshi Sushi,12 Queens Quay W,Toronto,M5J 2V7,43.642138,-79.37579,3.5,1,2,True,False,False,"Sushi Bars, Restaurants",AnemBUVAb9NRaselL2KITA
Sushi Maru and Ramen,115 Times Avenue,Markham,L3T 7Z5,43.8421682,-79.390443200000007,2.5,0,2,True,False,False,"Restaurants, Sushi Bars",6rv2q1906KMiJTW2QpXv6A
My Thai Kitchen,4911 Dundas Street W,Etobicoke,M9A 1B2,43.6488084,-79.5284059,3.5,1,2,True,False,False,"Restaurants, Thai",GWSSFZeNWPYDWf3DpMPdGg
The Cantina By Campbell's,501 Queen Street West,Toronto,M5V 2B4,43.648026,-79.3985414,4,0,NA,NA,False,NA,"Soup, Do-It-Yourself Food, Food, Restaurants, Shopping, Pop-up Shops",avos1rGg2AqfC72Gl5zS7w
Nina's Tropical Island,"20 Rivermede Road, Unit 4",Vaughan,L4K 3N3,43.8116071647,-79.4817111597,4,1,2,True,True,False,"Soul Food, Restaurants, Caribbean",Mdjjm4rjRY4sBrtkpOBO5Q
Shef Kebab,"3245 Finch Avenue E, Unit 10",Toronto,M1W,43.7956678607,-79.3198026014,3.5,0,1,True,True,False,"Restaurants, Falafel, Middle Eastern, Mediterranean",8wtvEINXRj1_aqosW5axWg
Ichiban Sushi House,"16640 Yonge Street, Unit 3",Newmarket,L3X 3A1,44.0330264214,-79.4774633646,4,0,2,True,False,NA,"Restaurants, Sushi Bars",ez0cycgXfZOfVoLlEfUE_g
Sushi Tower,374 Yonge Street,Toronto,M5B 1S6,43.6588052,-79.3822447,3,0,2,True,True,False,"Restaurants, Sushi Bars",iVxtmA5K0YHUVqeYuZ41KQ
Me&Mine,1144 College Street,Toronto,M6H 1B6,43.6524129,-79.4338167,4.5,0,2,True,False,False,"Canadian (New), Cambodian, Restaurants",oY2YFT9DXmmGj83O0_jlvw
Grillin Hut,"1935 Drew Road, Unit 15",Mississauga,L5B 3T8,43.689124,-79.67118,3.5,1,NA,True,True,NA,"Middle Eastern, American (Traditional), Steakhouses, Restaurants",VFsM0X2OqjDvxsnvwm-EQw
Mr. Pepper's Pizza,119 Queen Street W,Brampton,L6Y 1M3,43.6832074,-79.7623173,2.5,1,NA,True,True,NA,"Pizza, Food, Specialty Food, Food Delivery Services, Restaurants",AZDYEMN5lGe1_BIqWaV5vg
Sunny Dragon Restaurant,398 Steeles Avenue W,Thornhill,L4J 6X3,43.7951760359,-79.4347300987,3.5,1,2,True,False,False,"Restaurants, Chinese, Korean",sqIEwNn-AG_zZ0LI8dpQ4A
Top Meal,230 Commerce Valley Drive E,Markham,L3T 7P9,43.8436624,-79.3779124,4,0,2,True,False,False,"Sandwiches, Restaurants, American (Traditional), Fast Food",VsAx_YduvuobBKl2Ep8mhw
Seoul Food Co,1 Baldwin Street,Toronto,M5T 1K5,43.6562331,-79.3923185,1.5,1,1,True,False,True,"Restaurants, Korean",vlLM5FWRWu8uds-5y52y4Q
Lac Vien Vietnamese Restaurant,141 Cartwright Avenue,Toronto,M6A 1V2,43.7211623,-79.4683504,3.5,1,1,True,True,True,"Restaurants, Vietnamese, Food",RDLFyiBgAQ_XrzyYnDxUVQ
Daal Roti,"25 Watline Avenue, Unit 16,17",Mississauga,L4Z 2Z1,43.6217351,-79.6725755,3,1,2,True,False,False,"Indian, Buffets, Restaurants",cuxC5smoo7m8Z-nAGDWMaQ
La Jawab Grill,"160 New Delhi Drive, Units 28-29-30",Markham,L3S 0B6,43.8510379533,-79.2536222935,3,1,2,True,True,False,"Restaurants, Pakistani, Indian",XAKZ6ADzAvK_IaFojW4wpA
Karma's Pure Vegetarian  Cuisine,"9699 Jane Street, Unit 28",Vaughan,L6A 3N9,43.8446354958,-79.5352683013,4,1,NA,True,False,False,"Chinese, Vegetarian, Vegan, Restaurants, Indian, Hakka",0JDIHmsra4iOR-RZFwXEuQ
Gate 403 Bar & Grill,403 Roncesvalles Avenue,Toronto,M6R 2N1,43.650948,-79.4508539,3.5,0,2,True,True,False,"Bars, American (Traditional), Nightlife, Restaurants, Piano Bars, Jazz & Blues, Arts & Entertainment",tq_hA-LBU_NJLmXq-yVw9A
Casa Di Giorgio,517 Mount Pleasant Rd,Toronto,M4S 2M4,43.7019328,-79.3875809,3.5,0,NA,NA,NA,NA,"Restaurants, Italian",kjgatxWIFRvCOT75IP37qA
Paranthe Wali Gali,"143 Clarence St, Unit 3",Brampton,L6W 1T2,43.6885222,-79.7418715,4,1,2,True,True,False,"Indian, Restaurants",v9VCOZbkQJxdw4-iY1ZXZQ
Quiznos,1200 Steeles Ave. E,Brampton,L6T 1A1,43.6899783,-79.7078,2,0,1,True,True,True,"Restaurants, Sandwiches",2nUbI2ku9_CgqDgBsa7sWA
9 Restaurant,9 Roncesvalles Avenue,Toronto,M6R 2K2,43.6392262,-79.4459221,4,0,2,True,False,False,"Seafood, Restaurants, Bars, Nightlife, Tapas Bars, Korean, Asian Fusion",Qtb4dHWSxOv8RjgBWrzukQ
The Elm Tree Restaurant,43 Elm Street,Toronto,M5G 1H1,43.6572873032,-79.383696553,4.5,1,2,False,False,True,"Mediterranean, Modern European, Restaurants",kYD9E14AijONhJ7rFsyLrg
Anaya's Eatery,"361 Parkhurst Square, Unit 1/2",Brampton,L6T 0C2,43.726828,-79.666284,4,0,2,True,NA,False,"Restaurants, Soup, Salad, Coffee & Tea, Breakfast & Brunch, Food, Burgers",PRcxAC_CpU3QPBn578m4bQ
Cafe Chic,263 Bay Thorn Drive,Markham,L3T 3V8,43.8255908,-79.4251837,3.5,1,2,False,NA,False,"Bars, Food, Lounges, Restaurants, Nightlife, Coffee & Tea, Hookah Bars",nTk7RNMaJ7yz3IWieD84eg
Honey's Beestro,"2383 Queen Street E, Unit 2379",Toronto,M4E 1H5,43.6741639265,-79.2873923228,2,0,NA,True,NA,True,"Bars, Canadian (New), American (New), Food, Pubs, Nightlife, Restaurants",DcyeRzICLrMkrPpJDzjQ6Q
Hokkaido Ramen Santouka,515 Bloor Street W,Toronto,M5S 1Y4,43.6655273,-79.4088632,4,1,NA,NA,False,False,"Ramen, Restaurants, Japanese",Gzt3H_y_kuoIJkV-2EY-RA
Brass Taps Pizza Pub,934 College St,Toronto,M6H 1A4,43.6537865,-79.4261354,3,1,2,True,False,True,"Bars, Pubs, Nightlife, Restaurants, Pizza",l7RCvKqA61Jzm98gaqIhvw
Caravan Kabob House,547 Steeles Avenue E,Brampton,L6W 4S2,43.6769020383,-79.7185816243,3.5,1,2,True,False,True,"Restaurants, Afghan",pu2ZNwb6l5UIMxoADXdyNA
Biryani Culture,"3 Sidford Road, Unit 2",Brampton,L7A 0P8,43.6757898,-79.8226489,4.5,1,NA,NA,NA,NA,"Caterers, Restaurants, Halal, Indian, Pakistani, Event Planning & Services",Bn_tFQrt9PSAp9RUNMctpg
Pico,243 King St E,Toronto,M5A 1J9,43.6512118,-79.3684886,4,0,2,NA,NA,False,"Restaurants, Breakfast & Brunch",laQ9kmX7ZdKzKdm9Oz0xFw
Popeyes Louisiana Kitchen,7766 Martin Grove Road,Woodbridge,L4L 2C7,43.776426,-79.6110413,2,1,1,True,False,NA,"Chicken Wings, Restaurants, Burgers, Fast Food",u5EdUJeV4Lkkdn_bt05bmQ
Longrain Restaurant,3039 Lakeshore Blvd W,Etobicoke,M8V 3G6,43.5997885,-79.5091613,4,0,2,True,True,False,"Restaurants, Thai",iza_Qc6ykVAU74qpOGQfQQ
Sapporo Sushi,109-330 Highway 7 E,Richmond Hill,L4B 3P8,43.8412839253,-79.3988363648,3.5,1,2,True,False,False,"Restaurants, Japanese",7owvf-6q5pmVQXTxLI6Wqg
Piatto Bistro,1646 Dundas Street W,Mississauga,L5C 1E6,43.5443025,-79.6548155,4.5,1,3,False,False,False,"Bars, Nightlife, Italian, Seafood, Wine Bars, Restaurants",OOqYnafFjJbCQro-yzImBQ
Tim Hortons,9200 Weston Road,Woodbridge,L4H 2P8,43.8271381914,-79.5568265129,3,1,1,True,False,False,"Donuts, Food, Restaurants, Coffee & Tea, Fast Food",FHCnSuFkCHFMTl_6hXw8ZA
McDonald's,2480 Gerrard St E,Scarborough,M1N 4C3,43.6875722559,-79.286586696,2.5,1,1,True,False,False,"Fast Food, Burgers, Restaurants, Coffee & Tea, Food",7l8ClMM0mKyvGGR6iVE44w
Coffee Culture,"2060 Ellesmere Rd, Unit 11",Toronto,M1H 3B7,43.7763149543,-79.2341140331,2.5,1,1,True,False,False,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food",q-E9oE0StdOfMWIHiotfng
Pho Anh Vu,"8750 Jane Street, Ste 5-6",Concord,L4K 2M9,43.8191319286,-79.5312762268,4.5,0,2,True,False,False,"Restaurants, Vietnamese",2KjeezSnpqbWjwyx1vIvjw
Captain Robins Family Restaurant,111 Lakeshore Road W,Mississauga,L5H 1E9,43.549854006,-79.5872119814,3.5,1,2,True,False,True,"Restaurants, Canadian (New)",gCElF94aCMjB2SeFOEHLXg
House of Chan Steak'n Lobster Dining Lounge,876 Eglinton Avenue W,Toronto,M6C 2B6,43.7009228,-79.426523,3,0,4,True,False,False,"Nightlife, Seafood, Restaurants",7jh4nnc_WAN9q20i_uYzhQ
South St. Burger,"1 Bass Pro Mills Drive, 337",Vaughan,L4K 0A2,43.826068,-79.534673,3,1,2,True,False,False,"Ice Cream & Frozen Yogurt, Food, Burgers, Fast Food, Restaurants, American (Traditional)",fcijvMPLMA5ORIweGMOIMQ
Xe Lua Vietnamese Restaurant,125 Ravel Road,Toronto,M2H 1T2,43.7907360299,-79.3670115071,3,1,1,True,False,False,"Vietnamese, Restaurants",tthxzfZu5z1ZYAV7-Um2tQ
Momiji,2111 Sheppard Avenue E,Toronto,M2J 1W6,43.7753767,-79.3339721,3,0,2,True,True,True,"Japanese, Restaurants",e49eXgKVuR-lsL0-D4vzDw
Alexander's Burgers & More,10 East Wilmot Street,Richmond Hill,L4B 1G9,43.8534828,-79.3839517,4.5,0,2,True,False,False,"Burgers, Hot Dogs, Restaurants",CveMVzeKGe-1_wEqLaOmAg
Red Chili Sichaun Restaurant,4559 Hurontario Street,Mississauga,L4Z 3L9,43.607783,-79.649827,3,0,2,False,False,False,"Restaurants, Chinese",e6D1JhseaWPDL9GVlZm6BQ
Harvey's & Swiss Chalet Combo,3400 Danforth Ave,Toronto,M1L 1E1,43.6943725,-79.2760343,3.5,1,3,True,True,False,"American (Traditional), Restaurants, Comfort Food, Burgers, Fast Food",gHd7b3NTvD3IBbOEhPERwA
Cafe de Paris,201 Dundas Street W,Toronto,M5G 1C8,43.6548183,-79.3873193,3,0,1,True,NA,NA,"Desserts, Food, Restaurants, Ice Cream & Frozen Yogurt, Cafes",bHm6xdi4RaeaHFyww3d98w
3 Asians Express,1475 Aerowood Drive,Mississauga,L4W 1C2,43.6441650091,-79.6338936659,2.5,1,NA,NA,NA,NA,"Restaurants, Asian Fusion",oJ5O9FRiTQyZc13hEADOdQ
Bar B Q Tonite,5165 Dixie Road,Mississauga,L4W 4G1,43.6402856336,-79.6248552884,2.5,1,2,True,False,False,"Pakistani, Restaurants, Barbeque",kb56PJRc9_Wtyp5ZCw1sVA
Seanachai,1106 Danforth Ave,Toronto,M4J 1M3,43.6811309,-79.3345033,2.5,0,2,False,False,True,"Bars, Irish, Restaurants, Nightlife, Pubs",8gXMT0uoqTnIa9pGy6zF4w
By Chloe,3401 Dufferin Street,Toronto,M6A 2T9,43.725462,-79.451437,3.5,1,NA,True,True,False,"Vegan, Restaurants, Fast Food, Sandwiches, Desserts, Burgers, Food",5_sWmZKEIBils8srZla8ag
Nonno Crupi's Pizza,15102 Highway 48,Whitchurch-Stouffville,L4A 1R1,44.0339262,-79.2964,4.5,1,1,True,True,NA,"Pizza, Restaurants",9c29l8Q0cMfZ2tuXFV5unQ
Sweet Shady Shack,220 Eglinton Avenue E,Toronto,M4P 1K4,43.7083362437,-79.3912674603,4.5,1,NA,NA,NA,NA,"Coffee & Tea, Desserts, Food, Bubble Tea, Restaurants, Sandwiches",FiKDpG1JjUd55gQvpEic0w
The Golden Burrito,"2215 Steeles Avenue W, Suite 2",Toronto,M3J 3N2,43.7852360621,-79.4776351599,3.5,0,2,True,False,False,"Mexican, Restaurants, Fast Food",-uqIK0vIzD_7PrnCgwhlHA
Lazy Daisy's Cafe,1515 Gerrard Street E,Toronto,M4L 2A5,43.6726958,-79.3194861,4,1,2,True,True,False,"Cafes, Restaurants, Breakfast & Brunch",7vvliv5R0MD7BQ2CsquhcQ
YAMA Japanese Restaurant,"220 Wexford Road, Unit U7",Brampton,L6Z 4N7,43.7192799,-79.781371,4,0,2,True,False,False,"Restaurants, Food, Specialty Food, Sushi Bars, Seafood Markets, Food Delivery Services, Japanese",cltbUuCmB631ABwShBq6Rw
Wild Wing,"2051 Winston Park Drive, Building F",Oakville,L6H 6P5,43.509394,-79.6684099,2.5,1,2,True,False,True,"American (Traditional), Bars, French, Sports Bars, Nightlife, Restaurants, Chicken Wings",eivCdAkc1IDTSY452HfebQ
Pho Metro,836 Brock St N,Whitby,L1N 4J5,43.8905728381,-78.9470175544,4,1,NA,True,False,NA,"Vietnamese, Restaurants",wU_6ukIM83zN-JAjSM8COg
Hai Thai & Vietnamese Cuisine,701 Dundas Street W,Whitby,L1N 2N3,43.8777353,-78.9495509,4,1,2,True,False,False,"Vietnamese, Bubble Tea, Thai, Food, Restaurants",TL0k1WXn9PAF7CTE8Cs6lA
Magen Meats,"1118 Centre Street, Unit 21",Thornhill,L4J 7R9,43.8089597,-79.4622583,5,1,1,True,True,False,"Food, Specialty Food, Meat Shops, Butcher, Restaurants, Kosher, Religious Organizations",_TbCOpBLY3hLR9XGmbyUAg
Five Guys,85 Laird Drive,Toronto,M4G 3R8,43.7056155,-79.361144,3,1,2,True,False,False,"Fast Food, Restaurants, Burgers",M4j4R5VPwP0UVlSba24C3g
Tim Hortons,2500 Don Mills Road,North York,M2J 3B3,43.7753344,-79.3481909,1.5,1,NA,NA,False,NA,"Breakfast & Brunch, Delis, Restaurants, Sandwiches, Coffee & Tea, Food",_v0Vf384hfDYgHpMmn5X6w
Country Style,5495 Eglinton Avenue W,Etobicoke,M9C 5K5,43.6538985,-79.6001335,3,0,NA,NA,NA,NA,"Food, Donuts, Breakfast & Brunch, Restaurants, Bakeries, Coffee & Tea",-bT1N8lZKDdlmxhlDsRBaw
Star King Viet Thai Cuisine,2350 Yonge Street,Toronto,M4P 2E6,43.7085029,-79.3989157,3.5,1,2,True,True,False,"Thai, Restaurants, Vietnamese",X2Nrv-UvBjgeWKJoeyZp_A
McDonald's,127 Church St,Toronto,M5C 2G5,43.6530798,-79.3755279,1.5,1,2,True,False,False,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",XGGNnL54iKcXa62CqpR4rQ
Cibo Wine Bar,522 King Street W,Toronto,M5V 1L7,43.6452414,-79.3974043,3.5,1,2,True,False,True,"Bars, Food, Wine Bars, Restaurants, Nightlife, Italian",oKZPgeCOxnVSxudYcn1OtQ
Mabu Station,5455-5457 Yonge Street,Toronto,M2N 5S1,43.7774719504,-79.4147657043,2.5,1,2,True,True,False,"Desserts, Food, Asian Fusion, Taiwanese, Restaurants",uUq0bMEjt202bMbRHkIcNA
Enat Buna  Ethiopian Fusion  Cafe,175 Queen Street E,Toronto,M5A 1S2,43.6538865,-79.3716332,3.5,1,2,True,True,False,"Ethiopian, Cafes, African, Breakfast & Brunch, Restaurants",GNEjlH_KssnJVRtqV4hAiw
Shina Grocery and Fine Food,14879 Yonge St,Aurora,L4G,43.9909336,-79.4648952,3.5,1,2,True,NA,NA,"Persian/Iranian, Specialty Food, Restaurants, Food, Grocery, Butcher",hBcripZQZO3_c1dAHOQ5Dg
Kale,2366 Yonge Street,Toronto,M4P 2E6,43.7087974,-79.3987963,3.5,0,2,True,False,False,"Restaurants, Vegan, Vegetarian",5oVIydJLDwm9chThPU6zIA
Tamam's Shawarma,"2180 Steeles Avenue W, Unit 6",Toronto,L4K 2Z5,43.7819299292,-79.4937019865,4,0,1,True,True,NA,"Restaurants, Turkish, Middle Eastern, Food, Ethnic Food, Mediterranean, Specialty Food, Donairs, Food Delivery Services",kiZl4fwzycsogX60drGY2w
